prompt_id,condition,domain,question,context,pairwise,context_question_similarity,similarity_variance_flag,q_tokens,ctx_tokens,combined_tokens,token_limit_flag,mean_token_entropy,first_token_entropy,peak_entropy_position,beam_mean_cosine_sim,beam_cluster_entropy,beam_embed_nan_positions,caa_mean_l2,caa_mean_cosine,displacement_cosine_vs_direct,nan_layers_sanitized,semantic_entropy,timing_s
17,no_context,economic,Why does the cost of living keep rising?,,0,,,9.0,0.0,9.0,0.0,0.46189393089214964,,0,0.5977090001106262,1.8343719695816239,1525,0.0,0.9999999917786697,1.0,28,1.4184836614456566,400.41
18,direct_information,economic,Why does the cost of living keep rising?,The user is an economist.,5a,0.5217922925949097,0.0,9.0,6.0,15.0,0.0,0.44634185012181604,,0,0.7673301100730896,2.0253262199700677,1628,26.08682447466357,0.9738444172102829,1.0000000267193234,28,1.6957425335696348,422.57
19,implicature_information,economic,Why does the cost of living keep rising?,The user is in line at the supermarket.,5b,0.2952487766742706,0.0,9.0,9.0,18.0,0.0,0.3333185083270073,,74,0.9752855896949768,2.0253262199700677,1670,30.68881969616331,0.9803686902440828,0.6320542158751652,,2.1639556559820567,604.29
20,stochastic_information,economic,Why does the cost of living keep rising?,The user is drinking coffee.,5c,0.2727008461952209,0.0,9.0,6.0,15.0,0.0,0.28883546312650044,,95,0.9661403894424438,2.1639556559820567,1610,33.60594094416191,0.974209867674729,0.6132398319655451,,2.0253262199700677,614.0
21,no_context,economic,Why do recessions happen?,,0,,,6.0,0.0,6.0,0.0,0.4481569305161635,,0,0.5432243347167969,1.8343719695816234,1492,0.0,1.0000000328853214,1.0,28,1.4184836614456566,606.1
22,direct_information,economic,Why do recessions happen?,The user is a central bank analyst.,6a,0.4727457463741302,0.0,6.0,8.0,14.0,0.0,0.46888532791535054,,0,0.6944935321807861,2.0253262199700677,1597,24.749439264165943,0.977968717443532,0.9999999979446674,28,2.302585091994046,613.81
23,implicature_information,economic,Why do recessions happen?,The user is reviewing a company quarterly report.,6b,0.3563880026340484,0.0,6.0,9.0,15.0,0.0,0.47079655648271246,,0,0.5813478231430054,1.973001405593613,1499,23.19438196872843,0.9759214931520922,0.7673373304564377,28,2.1639556559820567,611.38
24,stochastic_information,economic,Why do recessions happen?,The user is listening to music.,6c,0.2509971857070923,0.0,6.0,7.0,13.0,0.0,0.35847226237257324,,97,0.9375839233398438,2.0253262199700677,1591,49.90220840634971,0.9508826301015657,0.6425876997668167,,1.4184836614456566,603.87
25,no_context,social,Why do people follow rules?,,0,,,6.0,0.0,6.0,0.0,0.5112058469454448,,0,0.739445149898529,1.8866967839580786,1565,0.0,0.9999999938340023,1.0,28,1.504788283181191,605.46
26,direct_information,social,Why do people follow rules?,The user is a criminologist.,7a,0.4624421298503876,0.0,6.0,8.0,14.0,0.0,0.6059087378283341,,0,0.835261344909668,2.1639556559820567,1638,34.29358220100403,0.958664737898728,1.0000000082213303,28,2.1639556559820567,612.7
27,implicature_information,social,Why do people follow rules?,The user is waiting at a pedestrian crossing.,7b,0.3801981508731842,0.0,6.0,9.0,15.0,0.0,0.5099917986690997,,0,0.8086479902267456,2.302585091994046,1657,22.661976374428846,0.9776927397168916,0.5687194564219179,28,1.973001405593613,612.53
28,stochastic_information,social,Why do people follow rules?,The user is wearing a yellow jacket.,7c,0.3257571756839752,0.0,6.0,8.0,14.0,0.0,0.4038291478986138,,94,0.9041017889976501,1.4184836614456566,1634,47.17589456048505,0.9477761819444853,0.632745872283804,,1.1682824497765627,590.44
29,no_context,social,Why do fashions and trends spread?,,0,,,9.0,0.0,9.0,0.0,0.5249753174781799,,0,0.7109930515289307,1.8343719695816236,1581,0.0,0.9999999979446674,1.0,28,1.973001405593613,605.89
30,direct_information,social,Why do fashions and trends spread?,The user is a marketing researcher.,8a,0.479107141494751,0.0,9.0,7.0,16.0,0.0,0.5172270969053109,,0,0.749129056930542,2.302585091994046,1595,22.651423446063337,0.9789906329122083,1.0000000041106651,28,2.1639556559820567,614.89
31,implicature_information,social,Why do fashions and trends spread?,The user is looking at a magazine.,8b,0.3306499123573303,0.0,9.0,8.0,17.0,0.0,0.5482387474576632,,0,0.6889110803604126,1.7480673478460895,1596,19.464289184274346,0.9809544641396095,0.6730383295437385,28,1.8343719695816236,628.15
32,stochastic_information,social,Why do fashions and trends spread?,The user has a potted plant on their desk.,8c,0.2151981592178344,0.0,9.0,11.0,20.0,0.0,0.378165422052145,,119,0.9370189905166626,2.0253262199700677,1681,49.9391949916708,0.9436535444752924,0.6116153310085165,,1.973001405593613,603.96
33,no_context,social,Why do people resist change?,,0,,,6.0,0.0,6.0,0.0,0.49150432314475384,,0,0.7248257398605347,1.504788283181191,1454,0.0,1.0000000123319954,1.0,28,1.3592367001650065,598.86
34,direct_information,social,Why do people resist change?,The user is a single parent.,9a,0.4084780514240265,0.0,6.0,7.0,13.0,0.0,0.5604389539264863,,0,0.881853461265564,1.4184836614456566,1558,27.906211207652913,0.9733434853882625,1.0000000020553326,28,1.8343719695816239,552.77
35,implicature_information,social,Why do people resist change?,The user is attending a meeting.,9b,0.3441447913646698,0.0,6.0,7.0,13.0,0.0,0.5834825509587923,,0,0.7164413332939148,1.8343719695816239,1597,20.899044912436914,0.9814097367483994,0.7066704877491655,28,1.6957425335696348,606.6
36,stochastic_information,social,Why do people resist change?,The kitchen light is on.,9c,0.3187118768692016,0.0,6.0,6.0,12.0,0.0,0.43534682619571685,,106,0.9549263119697571,0.9404479882553265,1635,57.41839228827378,0.9259754028813593,0.6159483625971037,,0.32508297319144824,597.48
37,no_context,natural,Why do we dream?,,0,,,5.0,0.0,5.0,0.0,0.6418326998601358,,0,0.7486664652824402,1.8866967839580786,1429,0.0,1.0000000020553326,1.0,28,2.1639556559820567,551.9
38,direct_information,natural,Why do we dream?,The user is a sleep researcher.,10a,0.523483157157898,0.0,5.0,7.0,12.0,0.0,0.5816027464071908,,0,0.7028830051422119,1.6094379118341005,1620,27.092511020857714,0.97281957905868,0.9999999691700113,28,1.6094379118341005,604.89
39,implicature_information,natural,Why do we dream?,The user keeps a notebook by their bed.,10b,0.3591670989990234,0.0,5.0,9.0,14.0,0.0,0.5567405873139699,,0,0.7073298096656799,1.7480673478460895,1657,37.9720168648095,0.9524533913053316,0.6271464567759941,28,1.4978661361769956,604.97
40,stochastic_information,natural,Why do we dream?,The user is wearing socks.,10c,0.2174999862909317,0.0,5.0,6.0,11.0,0.0,0.5091898531516393,,0,0.7025512456893921,1.8343719695816239,1569,34.435358791515746,0.9568272972929066,0.5861031947464779,28,2.302585091994046,606.18
41,no_context,natural,Why do we feel pain?,,0,,,6.0,0.0,6.0,0.0,0.5279431515236696,,0,0.7140675783157349,1.7480673478460895,1577,0.0,1.0000000267193234,1.0,28,1.4978661361769956,601.43
42,direct_information,natural,Why do we feel pain?,The user is a neurologist.,11a,0.3979824185371399,0.0,6.0,8.0,14.0,0.0,0.46199394411842026,,0,0.539458155632019,1.6957425335696348,1580,35.01743788965817,0.9578857216341742,0.9999999917786697,28,1.6957425335696348,603.78
43,implicature_information,natural,Why do we feel pain?,The user holding an ice pack.,11b,0.294937789440155,0.0,6.0,7.0,13.0,0.0,0.5981909735898177,,0,0.6751658320426941,1.0888999749452237,1605,41.691553428255276,0.9440850841587988,0.5896169193859758,28,1.6957425335696348,599.91
44,stochastic_information,natural,Why do we feel pain?,The user is eating lunch.,11c,0.2000161111354828,0.0,6.0,6.0,12.0,0.0,0.5780076472619236,,0,0.7593903541564941,1.973001405593613,1642,33.28340280056,0.9605313313418421,0.5888233760307575,28,1.1682824497765627,587.14
45,no_context,natural,Why do animals migrate?,,0,,,5.0,0.0,5.0,0.0,0.504853311618169,,0,0.5069873929023743,1.7480673478460895,1348,0.0,0.999999985612672,1.0,28,1.6094379118341005,536.72
46,direct_information,natural,Why do animals migrate?,The user is an ornithologist.,12a,0.4508191347122192,0.0,5.0,8.0,13.0,0.0,0.533278339445591,,0,0.8041272759437561,1.973001405593613,1499,32.151654769634376,0.964277251013394,1.0000000123319954,28,1.8343719695816234,542.58
47,implicature_information,natural,Why do animals migrate?,The user notices the forest is oddly quiet.,12b,0.3416784703731537,0.0,5.0,9.0,14.0,0.0,0.5179171095391115,,0,0.7146791219711304,1.8343719695816239,1568,41.39942187687446,0.9395078564512318,0.6758571071871395,28,1.4708084758221114,572.32
48,stochastic_information,natural,Why do animals migrate?,It is early morning.,12c,0.3083059787750244,0.0,5.0,5.0,10.0,0.0,0.5638807631134987,,0,0.4570308327674866,1.4184836614456566,1526,25.65246145067544,0.9765047102138914,0.5823755757562046,28,0.8979457245567798,590.76
49,no_context,economic,Why do housing prices keep going up?,,0,,,8.0,0.0,8.0,0.0,0.5401580487191676,,0,0.728955090045929,1.8343719695816239,1519,0.0,1.0000000020553326,1.0,28,1.7480673478460895,589.24
50,direct_information,economic,Why do housing prices keep going up?,The user is a tennant.,13a,0.3213491439819336,0.0,8.0,8.0,16.0,0.0,0.5356790494096761,,0,0.7501949667930603,1.8866967839580786,1368,21.48435625947755,0.978747073946328,1.0000000246639908,28,2.1639556559820567,493.98
51,implicature_information,economic,Why do housing prices keep going up?,The user is sees a notice on their door.,13b,0.3028429746627807,0.0,8.0,10.0,18.0,0.0,0.4599198571244876,,0,0.6912895441055298,2.1639556559820567,1531,38.81295273632839,0.9458762078449644,0.7116111311419256,28,1.64341771919318,578.18
52,stochastic_information,economic,Why do housing prices keep going up?,The user is drinking tea.,13c,0.1829404383897781,0.0,8.0,6.0,14.0,0.0,0.4886065143744151,,0,0.6903570294380188,2.1639556559820567,1528,39.46606140301145,0.9469594194971281,0.654436622200341,28,1.8866967839580786,586.22
53,no_context,economic,How does taxation work?,,0,,,5.0,0.0,5.0,0.0,0.526123262048352,,0,0.8189865350723267,2.0253262199700677,1453,0.0,1.0000000226086583,1.0,28,1.8866967839580784,536.49
54,direct_information,economic,How does taxation work?,The user is a small business owner.,14a,0.4652275443077087,0.0,5.0,8.0,13.0,0.0,0.5054788403511047,,0,0.5803664922714233,1.3592367001650065,1560,33.08606115702925,0.963073335844895,1.0000000061659977,28,1.2275294109572128,584.83
55,implicature_information,economic,How does taxation work?,The user is going over a handwritten list of numbers.,14b,0.432982861995697,0.0,5.0,11.0,16.0,0.0,0.2865145561595758,,88,0.887172520160675,0.9404479882553265,1692,60.9412813597712,0.9127821552342382,0.6024763779393558,,1.2206072641530175,584.97
56,stochastic_information,economic,How does taxation work?,The door to the room is open.,14c,0.3003556132316589,0.0,5.0,8.0,13.0,0.0,0.3001390619277955,,88,0.8687728047370911,1.3592367001650065,1648,59.808535012705576,0.9157669338686713,0.5331780915630275,,1.2206072641530175,586.76
57,no_context,economic,Why do trade wars happen?,,0,,,6.0,0.0,6.0,0.0,0.5474450139800707,,0,0.783473014831543,2.0253262199700677,1576,0.0,0.9999999897233371,1.0,28,1.8866967839580786,600.93
58,direct_information,economic,Why do trade wars happen?,The user is a factory worker.,15a,0.3099756240844726,0.0,6.0,7.0,13.0,0.0,0.4978200962940852,,0,0.6708986163139343,1.8343719695816239,1624,23.874730882973505,0.9766228651178295,1.0000000164426606,28,1.64341771919318,602.55
59,implicature_information,economic,Why do trade wars happen?,The user's workplace has posted a notice about restructuring,15b,0.3562695384025574,0.0,6.0,11.0,17.0,0.0,0.45984883060483706,,0,0.625499963760376,1.8343719695816239,1465,42.57548568988668,0.9368842161934952,0.6715004896295482,28,1.973001405593613,561.08
60,stochastic_information,economic,Why do trade wars happen?,The ceiling fan is rotating slowly.,15c,0.2133278250694275,0.0,6.0,7.0,13.0,0.0,0.3859429783423741,,83,0.8572881817817688,2.0253262199700677,1602,55.29054681186018,0.929805182177445,0.6507789287073859,,2.1639556559820567,603.6
