prompt_id,condition,domain,question,context,pairwise,context_question_similarity,similarity_variance_flag,q_tokens,ctx_tokens,combined_tokens,token_limit_flag,mean_token_entropy,first_token_entropy,peak_entropy_position,beam_mean_cosine_sim,beam_cluster_entropy,beam_embed_nan_positions,caa_mean_l2,caa_mean_cosine,displacement_cosine_vs_direct,nan_layers_sanitized,semantic_entropy,timing_s
22,direct_information,economic,Why do recessions happen?,The user is a central bank analyst.,6a,0.4727457463741302,0.0,6.0,8.0,14.0,0.0,0.7458422452068276,,92,0.9809827208518982,2.0253262199700677,0,10.676186954336506,0.9666033983230591,1.0000000212873732,,2.1639556559820567,602.38
23,implicature_information,economic,Why do recessions happen?,The user is reviewing a company quarterly report.,6b,0.3563880026340484,0.0,6.0,9.0,15.0,0.0,0.7252392546407144,,96,0.9793801307678223,1.4978661361769956,0,11.925713974450316,0.9570845280374799,0.804489084652492,,2.0253262199700677,548.67
24,stochastic_information,economic,Why do recessions happen?,The user is listening to music.,6c,0.2509971857070923,0.0,6.0,7.0,13.0,0.0,0.8071406126325705,,67,0.9845430254936218,2.1639556559820567,0,11.167078728654555,0.9616603276559285,0.7335456758737564,,2.0253262199700677,607.15
25,no_context,social,Why do people follow rules?,,0,,,6.0,0.0,6.0,0.0,0.8991263057060122,,68,0.9872369766235352,1.3592367001650065,0,0.0,1.0000000191586358,1.0,,1.2275294109572128,481.06
26,direct_information,social,Why do people follow rules?,The user is a criminologist.,7a,0.4624421298503876,0.0,6.0,8.0,14.0,0.0,1.0601056378339373,,67,0.9884609580039978,2.0253262199700677,0,11.014738180275474,0.9637948338474546,1.0000000021287374,,1.1682824497765627,509.67
27,implicature_information,social,Why do people follow rules?,The user is waiting at a pedestrian crossing.,7b,0.3801981508731842,0.0,6.0,9.0,15.0,0.0,0.9782485655511939,,35,0.9790903925895691,2.1639556559820567,0,14.223667215555906,0.9396187599216189,0.6568533810121673,,2.1639556559820567,305.66
28,stochastic_information,social,Why do people follow rules?,The user is wearing a yellow jacket.,7c,0.3257571756839752,0.0,6.0,8.0,14.0,0.0,0.8926636252037667,,35,0.9889787435531616,2.0253262199700677,0,10.191929506936244,0.9642078365598407,0.712045034127576,,1.973001405593613,255.1
29,no_context,social,Why do fashions and trends spread?,,0,,,9.0,0.0,9.0,0.0,1.0003392155862036,,104,0.9861115217208862,1.8343719695816234,0,0.0,0.9999999872275761,1.0,,2.1639556559820567,588.02
30,direct_information,social,Why do fashions and trends spread?,The user is a marketing researcher.,8a,0.479107141494751,0.0,9.0,7.0,16.0,0.0,0.8551725489453659,,116,0.9834246039390564,1.8343719695816239,0,10.743782451110226,0.9671658554247448,0.9999999914850507,,2.1639556559820567,595.63
31,implicature_information,social,Why do fashions and trends spread?,The user is looking at a magazine.,8b,0.3306499123573303,0.0,9.0,8.0,17.0,0.0,1.0477901041590179,,96,0.9916704893112183,1.973001405593613,0,9.833828350795168,0.9700711390801838,0.7440698061670575,,2.1639556559820567,557.09
32,stochastic_information,social,Why do fashions and trends spread?,The user has a potted plant on their desk.,8c,0.2151981592178344,0.0,9.0,11.0,20.0,0.0,0.9675549625662592,,99,0.981577455997467,2.0253262199700677,0,9.547765131507601,0.9718057066202164,0.7271111224378858,,2.1639556559820567,556.92
33,no_context,social,Why do people resist change?,,0,,,6.0,0.0,6.0,0.0,0.7350301279743973,,83,0.988852858543396,1.5571130975576457,0,0.0,1.0000000021287374,1.0,,1.8343719695816234,584.45
34,direct_information,social,Why do people resist change?,The user is a single parent.,9a,0.4084780514240265,0.0,6.0,7.0,13.0,0.0,0.7896218636843051,,69,0.9824572801589966,2.0253262199700677,0,10.480275596358947,0.9687610013144357,1.0000000085149492,,2.1639556559820567,530.47
35,implicature_information,social,Why do people resist change?,The user is attending a meeting.,9b,0.3441447913646698,0.0,6.0,7.0,13.0,0.0,0.7620076842751587,,61,0.9890297651290894,1.2275294109572128,0,9.97888960529651,0.9692270926066807,0.8054723760911396,,1.4978661361769956,546.37
36,stochastic_information,social,Why do people resist change?,The kitchen light is on.,9c,0.3187118768692016,0.0,6.0,6.0,12.0,0.0,0.7976290995984072,,88,0.9879789352416992,1.973001405593613,0,9.200880278434072,0.973867980497224,0.7103394120931625,,2.302585091994046,497.46
37,no_context,natural,Why do we dream?,,0,,,5.0,0.0,5.0,0.0,0.8711810525582567,,77,0.9876077175140381,1.8866967839580786,0,0.0,1.0000000234161104,1.0,,2.0253262199700677,586.22
38,direct_information,natural,Why do we dream?,The user is a sleep researcher.,10a,0.523483157157898,0.0,5.0,7.0,12.0,0.0,0.7964376514658414,,89,0.9870850443840027,1.64341771919318,0,10.283836041710206,0.9666218480893544,1.0000000106436866,,2.1639556559820567,564.17
39,implicature_information,natural,Why do we dream?,The user keeps a notebook by their bed.,10b,0.3591670989990234,0.0,5.0,9.0,14.0,0.0,0.8349900776685496,,87,0.982954740524292,2.302585091994046,0,11.735773175954819,0.9572539223091943,0.7168000691703388,,2.0253262199700677,567.02
40,stochastic_information,natural,Why do we dream?,The user is wearing socks.,10c,0.2174999862909317,0.0,5.0,6.0,11.0,0.0,0.8360769541196145,,96,0.9873263835906982,1.64341771919318,0,9.829654655286244,0.9692005302224841,0.6900011971592903,,2.0253262199700677,602.05
41,no_context,natural,Why do we feel pain?,,0,,,6.0,0.0,6.0,0.0,0.818719200685622,,82,0.9804412722587585,1.7480673478460895,0,0.0,1.0000000127724238,1.0,,1.8343719695816239,600.78
42,direct_information,natural,Why do we feel pain?,The user is a neurologist.,11a,0.3979824185371399,0.0,6.0,8.0,14.0,0.0,0.7106378985597287,,88,0.9795171022415161,1.8866967839580788,0,11.678525720323835,0.9616710394620895,1.0000000127724238,,1.8343719695816234,595.34
43,implicature_information,natural,Why do we feel pain?,The user holding an ice pack.,11b,0.294937789440155,0.0,6.0,7.0,13.0,0.0,0.6926431667294669,,82,0.9720393419265747,2.0253262199700677,0,12.946741112640925,0.9556383639574051,0.7225532638175147,,1.973001405593613,561.16
44,stochastic_information,natural,Why do we feel pain?,The user is eating lunch.,11c,0.2000161111354828,0.0,6.0,6.0,12.0,0.0,0.7184336512613948,,61,0.9824672937393188,2.0253262199700677,0,12.737926858344249,0.9558309742382595,0.7154667941587312,,1.6957425335696348,566.73
45,no_context,natural,Why do animals migrate?,,0,,,5.0,0.0,5.0,0.0,0.8928465982243845,,51,0.9860168695449829,1.4978661361769956,0,0.0,0.9999999893563134,1.0,,1.8343719695816239,439.52
46,direct_information,natural,Why do animals migrate?,The user is an ornithologist.,12a,0.4508191347122192,0.0,5.0,8.0,13.0,0.0,0.8920716395170631,,64,0.981681227684021,2.302585091994046,0,11.300519342401198,0.9631962393011365,0.9999999850988388,,1.8866967839580786,540.11
47,implicature_information,natural,Why do animals migrate?,The user notices the forest is oddly quiet.,12b,0.3416784703731537,0.0,5.0,9.0,14.0,0.0,1.0158995775299586,,60,0.986383318901062,1.6094379118341005,0,11.389214323035308,0.9587568896157401,0.6790406373994691,,1.8343719695816236,454.8
48,stochastic_information,natural,Why do animals migrate?,It is early morning.,12c,0.3083059787750244,0.0,5.0,5.0,10.0,0.0,0.90615836605166,,56,0.9811063408851624,2.302585091994046,0,9.424415917801005,0.9747913415942874,0.6291684997933251,,2.0253262199700677,527.21
49,no_context,economic,Why do housing prices keep going up?,,0,,,8.0,0.0,8.0,0.0,0.6406216777431851,,62,0.979552149772644,2.1639556559820567,0,0.0,0.9999999978712627,1.0,,2.1639556559820567,488.79
50,direct_information,economic,Why do housing prices keep going up?,The user is a tennant.,13a,0.3213491439819336,0.0,8.0,8.0,16.0,0.0,0.7579268662366052,,80,0.9761928915977478,2.0253262199700677,0,10.359311962234122,0.9666142740419933,1.0000000149011612,,1.6957425335696348,550.62
51,implicature_information,economic,Why do housing prices keep going up?,The user is sees a notice on their door.,13b,0.3028429746627807,0.0,8.0,10.0,18.0,0.0,0.7714442420276241,,85,0.9591500759124756,1.973001405593613,0,13.28017243636506,0.9406805549349103,0.7663065940141678,,2.302585091994046,548.72
52,stochastic_information,economic,Why do housing prices keep going up?,The user is drinking tea.,13c,0.1829404383897781,0.0,8.0,6.0,14.0,0.0,0.6419776212402487,,43,0.9814252257347107,2.0253262199700677,0,8.476371741188425,0.9745937287807465,0.6616575419902802,,1.8343719695816239,461.24
53,no_context,economic,How does taxation work?,,0,,,5.0,0.0,5.0,0.0,0.638863743108166,,58,0.984821081161499,2.1639556559820567,0,0.0,1.0,1.0,,1.8343719695816236,579.92
54,direct_information,economic,How does taxation work?,The user is a small business owner.,14a,0.4652275443077087,0.0,5.0,8.0,13.0,0.0,0.5014420633342405,,56,0.9730371832847595,2.302585091994046,0,16.350413497537374,0.9356707377093179,1.0000000127724238,,2.0253262199700677,601.28
55,implicature_information,economic,How does taxation work?,The user is going over a handwritten list of numbers.,14b,0.432982861995697,0.0,5.0,11.0,16.0,0.0,0.7166499916921336,,66,0.969829797744751,2.0253262199700677,0,14.375754653343133,0.9423874531473432,0.7136016722236361,,2.1639556559820567,536.19
56,stochastic_information,economic,How does taxation work?,The door to the room is open.,14c,0.3003556132316589,0.0,5.0,8.0,13.0,0.0,0.6975007746618582,,36,0.9803715348243713,2.1639556559820567,0,13.85819108943854,0.9455849868910653,0.5935788814510617,,2.0253262199700677,562.75
57,no_context,economic,Why do trade wars happen?,,0,,,6.0,0.0,6.0,0.0,0.8615117667884862,,74,0.983039915561676,2.1639556559820567,0,0.0,0.9999999978712627,1.0,,2.302585091994046,486.67
58,direct_information,economic,Why do trade wars happen?,The user is a factory worker.,15a,0.3099756240844726,0.0,6.0,7.0,13.0,0.0,0.9139953047673698,,67,0.9853388667106628,1.973001405593613,0,9.743461954274348,0.9706470519304276,1.0000000127724238,,2.1639556559820567,524.06
59,implicature_information,economic,Why do trade wars happen?,The user's workplace has posted a notice about restructuring,15b,0.3562695384025574,0.0,6.0,11.0,17.0,0.0,0.8194957816125334,,41,0.9782853722572327,2.0253262199700677,0,16.290199828999384,0.922301030584744,0.737514329808099,,2.1639556559820567,436.46
60,stochastic_information,economic,Why do trade wars happen?,The ceiling fan is rotating slowly.,15c,0.2133278250694275,0.0,6.0,7.0,13.0,0.0,0.912430365100699,,84,0.9849803447723389,2.302585091994046,0,10.671646541250604,0.9649956864970071,0.6986593029328755,,2.1639556559820567,449.6
